-6.123941529383793991e-01,1.902601070372381464e+00,3.054807821011718438e+00,-4.227155760512760208e-01,1.714286554608169144e+00,4.578828473575641489e+00,-3.325099989273018752e-01,1.411136638554883582e+00,4.706978303381553097e+00,-1.369154116979432456e-01,9.546567668043361987e-01,6.224357692540597675e+00
-6.159117333427723828e-01,2.195836996242382710e+00,3.092425849005719041e+00,-4.402930449014168524e-01,2.146187669780966534e+00,4.808587150995890624e+00,-5.541391390165916198e-01,2.010010540661281819e+00,4.916377051034698020e+00,-3.799951867874357125e-01,1.003342778674202185e+00,7.294286320012489000e+00
1.608116334964659666e+00,1.847332044833311038e+00,2.956413011566946913e+00,4.100933970704529585e+00,-2.896891173932529373e+00,6.130697358325154056e+00,-9.688489281653954732e-01,-1.235148780045389527e+00,9.930784937940600798e+00,-2.275882623115910608e+00,-7.996503997482516946e-01,-3.056706276695713598e+00
8.949709958642408925e-01,1.417637136225379235e+00,1.693076947307066149e+00,2.015809506577256993e+00,-7.747247503035462612e-01,4.314360040656677775e+00,-2.148145256940076298e+00,8.157002865752461807e-01,6.944854151048712509e+00,-7.151279388423642525e-02,1.040010083921903306e+00,1.062448029641716696e+00
9.580509556636745971e-01,1.256452696308446582e+00,1.441491016854347329e+00,2.484213227574141314e+00,-1.769571934030890192e+00,5.394783399963062109e+00,-2.225398836717968010e+00,4.759850269345123341e-01,7.507270934182870725e+00,-7.099094179669971361e-01,5.663175994181949419e-02,-1.250786010419801253e-01
9.990727483568146994e-01,1.183494413516124055e+00,1.334876148200700330e+00,2.715290363917041816e+00,-2.405807337773288701e+00,5.951707246567488063e+00,-2.572806358430756113e+00,3.433773512877079104e-01,7.900247145987981057e+00,-8.089357059577930720e-01,1.076201857178601257e-01,-2.281943597027019932e-01
9.655776496900172479e-01,1.131429558937582458e+00,1.253342110138786270e+00,2.600768481284482903e+00,-2.204695827434829614e+00,6.045822818093083306e+00,-2.557505112194159214e+00,4.933819420006220757e-01,7.902006683961996458e+00,-7.665351894479607298e-01,-3.930487043405489489e-02,-1.606207248831956202e-01
6.880057554806325859e-01,1.131038316818218314e+00,1.239136582540531828e+00,1.419647924652635007e+00,-7.908616506737369267e-01,5.548020182040838577e+00,-2.756059444218700527e+00,1.381834372950355938e+00,7.007641021953204152e+00,3.499818295033821358e-01,-1.071361842750828547e-01,1.423279601430223584e+00
9.001598852819077123e-01,1.144897673114950720e+00,1.290645973650710543e+00,2.189209111126695806e+00,-1.554667265727678105e+00,5.751236903186439875e+00,-2.516689138601532871e+00,7.949203487884555219e-01,7.620638206637496026e+00,-4.022132804716025412e-01,1.964187951143394131e-02,4.454604305874012571e-01
1.028503911806880167e+00,1.199244184529623336e+00,1.426140432236598699e+00,2.729385535999707013e+00,-2.317159284494422433e+00,5.847019358376462250e+00,-2.476862156622781974e+00,2.804680082602010738e-01,7.934948667379834397e+00,-8.293555940062746767e-01,1.903677416266621181e-01,-1.950932348904121094e-01
1.023503246337121420e+00,1.203564299815705230e+00,1.501345450785646518e+00,2.587024303467756692e+00,-2.548043134599172976e+00,5.641304285049516309e+00,-2.391621244492589060e+00,1.385685359999542371e-02,7.468326110130844242e+00,-8.170059456182330315e-01,2.078564486910392251e-01,-2.360644366552102635e-01
9.210264126728249234e-01,1.038914022684838567e+00,1.410426777711928370e+00,2.149862416198070836e+00,-3.059044943859602572e+00,5.349337915000456078e+00,-2.249707331407710509e+00,-4.580412610215883196e-01,6.287692744004366396e+00,-7.615743115592013002e-01,1.501224730547160990e-01,-2.329468079108780731e-01
7.575642142453172800e-01,1.457640257695471675e-01,1.084928689936992319e+00,1.502756133970984509e+00,-4.732607962893442988e+00,5.174663907184087641e+00,-2.413354851374722276e+00,-1.385313851730042956e+00,4.083212785952245127e+00,-6.624935032108721922e-01,3.710021363554474871e-02,-2.318544560403069388e-01
1.137816932104166234e+00,-2.952393552777943242e+00,1.091097731654194769e+00,1.627723165225110957e+00,-9.246414729660143550e+00,5.111659487783049904e+00,-3.385305270112408671e+00,-3.319500632174626986e+00,1.448251453187179072e+00,-1.006509755824674723e+00,4.383607486254565977e-01,-2.485183306098647515e-01
2.541066845139249519e+00,-5.987114416642071113e+00,1.714960133172117152e+00,4.381178610650505512e+00,-1.425490034063392208e+01,4.435163045754150879e+00,-4.131628016665009007e+00,-6.421702715313587717e+00,2.051614328490718897e+00,-2.523989592635610180e+00,3.999567153518083007e+00,-1.874855221858119148e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.684883166004731869e+00,5.289473876133556018e+00,9.038930683595367555e+00,-3.043069654866347395e+00,-1.601940675144142567e-01,-4.284527572748287660e+00,3.305134668494470684e+00,5.512354140916968959e+00,9.666862743913734235e+00,3.167605378391975979e+00,1.051543648929655284e+01,1.554330144247436785e+01
-3.561011069986932842e+00,2.809935485811830613e+00,4.513494342821278593e+00,-5.508200848015255557e-01,5.043732406626428855e-01,4.140952048615331171e-01,2.046706717563593347e+00,3.096833260002222588e+00,5.483418711719816763e+00,1.303467423739228970e+00,7.098810621297372947e+00,1.110556954079875425e+01
-3.815652298451452484e+00,1.017815839119611931e+00,4.843940684098548388e+00,-7.163932650361034549e-01,1.761578885575638687e-01,-1.294460014166293749e-01,1.533901057901938980e+00,1.578045092939609928e+00,2.810943514330041193e+00,2.319810564719049673e+00,5.632436602097940614e+00,1.008705210934379970e+01
-4.204153760067474543e+00,-1.741968780029641062e+00,5.456335374336376276e+00,-7.796254797569658335e-01,2.134964694559272347e-01,-2.054105387313513442e-01,9.799759227754436530e-01,4.135414055371530728e-01,5.759437546345836934e-01,3.412520132114147842e+00,4.601747922253333734e+00,9.983037831640334758e+00
-4.398291106755679358e+00,-3.260324630183297323e+00,5.617041528249561821e+00,-7.865981499971136381e-01,1.345043953536766701e-01,-1.968533205969857924e-01,8.204453607680090022e-01,2.690747200679313167e-01,1.085186139176390601e-03,3.947488351034712739e+00,3.985668700508391282e+00,9.717167935119890743e+00
-4.657544570568848741e+00,-3.652340437220778835e+00,4.951285021990599944e+00,-3.411560781224874939e-01,-2.308307026765862580e-01,3.351785747236015744e-01,7.721239909663477619e-01,3.193518622053675426e-01,-8.431684789392392132e-02,3.570508508068575892e+00,3.412906982582546433e+00,8.981613340755899344e+00
-5.122891509938567012e+00,-3.676949944224853883e+00,3.987117144478282249e+00,3.750551319990561017e-01,-4.907679968255098113e-01,1.355313804681078871e+00,7.455971796275594476e-01,3.460987509085130531e-01,-1.139338290415563698e-01,2.807508454106407036e+00,2.856235922190891952e+00,8.281738544677166303e+00
-4.286241379766716264e+00,-4.370003752549640019e+00,5.387325031064936987e+00,-7.533721745973765982e-01,1.654177275169249339e-01,-1.026189454158897563e-01,7.785371783009453761e-01,3.593369743059108834e-01,-1.220336853258354309e-01,4.138534313640620965e+00,3.159439953552933833e+00,8.862192583066461182e+00
-4.198246862117998468e+00,-4.719316256039606472e+00,5.501831658525648372e+00,-8.229700158067803084e-01,3.020015658654812141e-01,-2.198306727004458727e-01,7.817337410703003586e-01,3.675997869192672574e-01,-1.284233978770118190e-01,4.315690823857504910e+00,3.010598179565830090e+00,8.724063703049482754e+00
-3.998483453968487034e+00,-4.813795748380784723e+00,5.169095729422056529e+00,-7.796569203591368069e-01,2.666331832651492317e-01,-2.253558674756544200e-01,7.531599655627791989e-01,3.756508364988913606e-01,-1.347855058194514510e-01,4.203600923465241834e+00,2.700477492100886945e+00,8.062581641720782955e+00
-3.813191096922561751e+00,-4.897592988804651881e+00,4.687865782545849846e+00,-7.134568066032577205e-01,2.034930254452620990e-01,-2.181267619216565867e-01,7.115618071064774286e-01,3.827442428543129105e-01,-1.407115835046708896e-01,4.097129950283235011e+00,2.409436149442282460e+00,7.252568076308224754e+00
-3.881045321913274115e+00,-5.291047071740119456e+00,4.578315384121670384e+00,-7.775512054040315535e-01,2.059934970160357814e-01,-2.313704525296710335e-01,7.121838073965498506e-01,3.852216314924946095e-01,-1.423288596423419317e-01,4.338561744848731472e+00,2.347097428630514848e+00,7.068588476355707861e+00
-3.036884735768553778e+00,-6.854864305332742269e+00,8.889693036286962169e+00,-2.013517967551036403e+00,2.441516115446631385e+00,-1.036846084754520225e+00,1.004180223580645182e+00,3.718599459493781567e-01,-1.148534737481514967e-01,5.450086158160591054e+00,1.866019315984652982e+00,1.068696711536575350e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.954593479057974537e-01,4.380627660877555590e-02,3.582536357899456458e+00,-2.730812989611234864e-01,4.374567813564879670e-01,4.644540489395841298e+00,-1.324662191425568687e-02,-1.579259384736966254e-01,3.971165813979073533e+00,1.059189861206773359e-01,4.863540467171817427e-01,4.538016938496935992e+00
-4.309867169202826753e-01,-3.030458867082755012e-02,3.329349923455830140e+00,-3.534959520503645480e-01,5.388843261454976385e-01,4.307818191495877080e+00,1.708950276512642141e-01,-3.359810983728506173e-01,3.913267201322241373e+00,2.356553877607076020e-01,6.178951548155817708e-01,4.124249208814497969e+00
-3.648286868862054000e-01,-9.584843665075340469e-02,3.377785607495439990e+00,-2.609751752540919734e-01,4.935649684210259291e-01,4.145621464007977153e+00,1.397193524847510360e-01,-3.456173413926660332e-01,3.854024197194468204e+00,2.327103808204421809e-01,5.645259081762417086e-01,3.980328565464936741e+00
-3.233158802001442900e-01,-1.599332868355384241e-01,3.428436251467892770e+00,-2.051269272592238790e-01,4.477523432197800801e-01,4.061193304742686472e+00,1.247410231365037869e-01,-3.671193253518233446e-01,3.822199236636530273e+00,2.334256875909670459e-01,5.233722528353643710e-01,3.884982531662134697e+00
-2.989426597660826412e-01,-2.136410983170491107e-01,3.462004211285627520e+00,-1.745863887458576069e-01,4.119998929028643175e-01,4.010897194240262920e+00,1.235515289251735704e-01,-3.927653177493954373e-01,3.801372272083478610e+00,2.390797169315894144e-01,4.973265580501332606e-01,3.812177255812349230e+00
-2.837519135905707812e-01,-2.551805782903986408e-01,3.483496219669578231e+00,-1.566756567880601692e-01,3.852992373641244139e-01,3.977423629430352658e+00,1.268683604173810875e-01,-4.153305119772656151e-01,3.786166981474796245e+00,2.454064126389022826e-01,4.801828406458551468e-01,3.756630644430416055e+00
-2.737206272350722891e-01,-2.852449899183808757e-01,3.497471154409307115e+00,-1.452885173200731406e-01,3.665376696455949213e-01,3.953569941975955349e+00,1.308520614508584812e-01,-4.325843459768290988e-01,3.775442133784918219e+00,2.508111515602344799e-01,4.689332619522465495e-01,3.715479649122510608e+00
-2.668712690928115028e-01,-3.049120586714375025e-01,3.506716120396077496e+00,-1.376125374731205497e-01,3.551245400085733528e-01,3.935950797921813571e+00,1.342651646356656514e-01,-4.442165265545338082e-01,3.769238098523621350e+00,2.549640026629352851e-01,4.624034050717107380e-01,3.686640681337885805e+00
-2.621753938263769457e-01,-3.149976553278857616e-01,3.512883067288602223e+00,-1.322770045955542761e-01,3.508590662476166466e-01,3.922784381329566195e+00,1.368003418523247305e-01,-4.503980687137436045e-01,3.767914797732923482e+00,2.579299796122286881e-01,4.602153271698141146e-01,3.668703250697767260e+00
-2.590591178301476782e-01,-3.158761934757459144e-01,3.516986740834809666e+00,-1.285550703204649536e-01,3.538857180532632429e-01,3.913041859911371656e+00,1.384407825920370705e-01,-4.512641762023114067e-01,3.772000703817767420e+00,2.598536545116491570e-01,4.623949362339969116e-01,3.660888684213057687e+00
-2.571713872449764571e-01,-3.074237181155103360e-01,3.519707953905462539e+00,-1.260134251547820605e-01,3.647364060600325475e-01,3.906065361424627458e+00,1.392439039709973958e-01,-4.467352584853098163e-01,3.782259183889899123e+00,2.608690426105409466e-01,4.692706689893253458e-01,3.663002318451225925e+00
-2.562571666888153743e-01,-2.889752278129145147e-01,3.521596285979213370e+00,-1.243360546579578008e-01,3.844300323795789009e-01,3.901354426177474632e+00,1.392807177361873872e-01,-4.364445412889747522e-01,3.799836063698194266e+00,2.610900119606019421e-01,4.814953772108248042e-01,3.675403751052075396e+00
-2.560665196289841350e-01,-2.592621912795129990e-01,3.523239223501386963e+00,-1.232084821463973051e-01,4.146238895559568594e-01,3.898405373477679792e+00,1.386329018955312908e-01,-4.196893489708364289e-01,3.826464714711304893e+00,2.606309887760533961e-01,5.001336769762881884e-01,3.699003734797652765e+00
-2.562645211503752352e-01,-2.163200695633113457e-01,3.525442650390176347e+00,-1.222097499658210823e-01,4.578257310097225696e-01,3.896545293217360761e+00,1.374152533939096144e-01,-3.953773158028562884e-01,3.864742146269995349e+00,2.596446524003712120e-01,5.268027602760574357e-01,3.735282246742390733e+00
-2.563172691838468964e-01,-1.573637101930172866e-01,3.529459347827605065e+00,-1.206791516374352280e-01,5.176831551970226819e-01,3.894715995845981382e+00,1.358156779301712691e-01,-3.619577815900895668e-01,3.918505681218341419e+00,2.583778777380079661e-01,5.638743439672914137e-01,3.786312074743645173e+00
-2.553283702655684828e-01,-7.863038183050591323e-02,3.537301125543180103e+00,-1.175263951766451487e-01,5.993727657401947129e-01,3.891156124413220674e+00,1.341538602498597299e-01,-3.173338723682494478e-01,3.993351415854182740e+00,2.572541086135283761e-01,6.147573055575860090e-01,3.854759308355511394e+00
-2.517912313510456968e-01,2.481399449036227403e-02,3.552168248525175098e+00,-1.109440101866421974e-01,7.101167959913317063e-01,3.882902524479721951e+00,1.329611152556631204e-01,-2.587469339766350074e-01,4.097346306382009473e+00,2.569945567877240378e-01,6.842932095001696968e-01,3.943807812416533665e+00
-2.432023032405293550e-01,1.593271391565004302e-01,3.579011248086200858e+00,-9.795683278631747704e-02,8.598538331688635461e-01,3.864969701002966662e+00,1.330747165415629707e-01,-1.826054135732947392e-01,4.241988559095815958e+00,2.587913641981080537e-01,7.793161741372923723e-01,4.056901595687285145e+00
-2.254390106421843287e-01,3.330659804604945151e-01,3.625165775504669341e+00,-7.369491559364317601e-02,1.062040710111188835e+00,3.828940168866098226e+00,1.357002760894301663e-01,-8.417336720691863394e-02,4.443438724825400143e+00,2.645327951486585172e-01,9.094568143442574026e-01,4.197076022172146814e+00
-1.917318654416461376e-01,5.566086100674079162e-01,3.700767263595344136e+00,-3.020283506848019453e-02,1.334214055269134613e+00,3.760547776442744183e+00,1.422609121512630193e-01,4.308765995917762659e-02,4.723914431130734393e+00,2.770117933746199523e-01,1.088277660567542160e+00,4.365377726371400868e+00
-1.310404622855484702e-01,8.437844093784855337e-01,3.817925876714959088e+00,4.530816426205907382e-02,1.695825706386779430e+00,3.636436272147890225e+00,1.534338488606999396e-01,2.087684687842548403e-01,5.112897614983173078e+00,2.997586656970033236e-01,1.334585433058537607e+00,4.557411996692897205e+00
-2.664094636009166003e-02,1.210687900570804221e+00,3.985391754275712017e+00,1.710902668349130185e-01,2.148137475751453529e+00,3.427724543371267085e+00,1.654984444338494787e-01,4.261668280125974206e-01,5.648251692786698364e+00,3.348848070262130938e-01,1.672314580120912941e+00,4.756911950330486860e+00
1.381093233688816813e-01,1.658648430061032020e+00,4.196741452174176601e+00,3.618350761690828366e-01,2.571190139400057806e+00,3.154956763911510365e+00,1.607497691769356196e-01,7.042160970421618149e-01,6.383254416149889643e+00,3.742823488528107534e-01,2.125816415633227319e+00,4.928026604603485517e+00
3.672077620325825964e-01,2.113687261220142499e+00,4.474359475127117847e+00,6.146271353306841378e-01,2.718972485632555003e+00,2.934530106789195791e+00,1.414168130763820419e-01,1.018188169252562725e+00,7.424858917723386575e+00,4.184948155458241281e-01,2.734699734989131326e+00,5.035182654284493076e+00
5.253649282010126598e-01,2.445282180522795556e+00,4.842119717774142629e+00,6.939785868015893033e-01,2.813518236679266593e+00,2.931958695715352725e+00,4.929345566346888252e-01,1.070769691953705305e+00,9.133470883895437709e+00,6.849491509711944648e-01,3.716672067421118442e+00,5.086550345936967865e+00
-4.450671430264496742e+00,-2.524265367574230812e+00,5.616268360864401288e+00,-1.502926693181642070e+00,2.714036030911576081e+00,2.877108696804577370e+00,2.182459280030219606e+00,-2.556064333967222879e+00,-4.016230045365594137e+00,7.234518034941714859e-01,8.336713256531617100e-01,1.108221597631376376e+01
-3.067382297383498102e+00,-1.296158593544756821e+00,2.914358170053527264e+00,-1.079894292901588004e+00,1.694221269442091060e+00,1.635626358866900887e+00,9.863487591523925624e-02,2.097052036556476207e+00,1.560145541311586115e+00,2.438431878455312507e+00,2.285531295934887464e+00,8.023417747531574662e+00
-3.418658692761615825e+00,-2.570919340526265362e+00,4.305182932444552080e+00,-1.106939910898738333e+00,1.528321325973210243e+00,1.455773876995807958e+00,6.787561215506198176e-01,1.167438298435572730e-01,-7.166366982356131565e-02,2.686512950619758922e+00,2.100822601586539218e+00,8.511991014362305208e+00
-3.678714170367240577e+00,-3.365557696487477823e+00,4.804564424709677262e+00,-1.136607664961979625e+00,1.425771812994010013e+00,1.355053981675524932e+00,7.733053143970877175e-01,8.921019094138395167e-02,-2.112437374617479879e-01,3.073394690165060172e+00,2.029544094130725451e+00,8.920759854585432080e+00
-3.538944292644887746e+00,-3.123762315783194854e+00,4.948258230660563584e+00,-1.114470050858453964e+00,1.343410196106100907e+00,1.271383618182953645e+00,7.239334021081637038e-01,-8.887339726318244093e-02,-1.523470158068077895e-01,3.064892086026031581e+00,2.175436875396886904e+00,8.938366818036760364e+00
-2.163092726929600751e+00,-1.607728673466956693e+00,4.789857193687027781e+00,-1.040514992775917635e+00,1.308092443427481211e+00,1.238410337408691220e+00,-3.894084458693500284e-01,-3.083116030960179610e-01,1.383286692606485291e+00,3.376619223195666208e+00,2.953170912865960229e+00,7.992330133683884341e+00
-3.117336694435214550e+00,-2.711873547345012625e+00,4.704232325192818642e+00,-1.126400813081873897e+00,1.395845049105267410e+00,1.385195301457309736e+00,4.150445945272345227e-01,5.555849314157274010e-02,4.644428443394501560e-01,3.065089788797092041e+00,2.156110720913148704e+00,8.543324806506420899e+00
-3.587437403496747113e+00,-4.263752487651571776e+00,4.572913078419764688e+00,-1.183121709504960206e+00,1.433347929505689011e+00,1.496638519895034491e+00,8.602707815629800914e-01,2.672294159223064236e-01,-1.777312485897005745e-01,3.136854578358000190e+00,1.185066797187948495e+00,8.233800517629466853e+00
-2.862379732193888415e+00,-5.874757470831728945e+00,4.273586742130443206e+00,-1.034192173259384617e+00,1.014201942529580514e+00,1.095497948253455034e+00,8.093569167460697988e-01,2.463927959987341210e-01,-2.283161132978199226e-01,3.312719703055714060e+00,-5.595085033545638131e-02,5.943833787418203229e+00
-1.046602340861779945e+00,-8.089155812373396870e+00,3.316338880934415201e+00,-8.457301918068317326e-01,-6.030210807941798201e-01,4.359267492209910055e-01,6.746897089714413154e-01,1.327639424540873470e-01,-2.311487359843667488e-01,2.947321916415262422e+00,-1.996855206372239788e+00,1.428270182637076724e+00
9.776233561192772259e-02,-1.130212546306634991e+01,6.929538803469966757e-01,6.289840415513059824e-04,-3.674147749677071140e+00,1.415004362025269025e+00,5.771869894443982796e-01,-3.817935333478856413e-02,-2.374473147339027090e-01,5.524311021416369316e-01,-8.136354648199515260e-01,2.694305670581252921e-01
-4.578773411328854737e-01,-1.792856539560295204e+01,-2.303413573337797615e+00,-1.697852396294547150e-01,-9.302912110111973831e+00,3.359405713071659694e+00,1.131545052378302829e+00,6.554309691580109121e-01,-2.450315198810876505e-01,-6.279728084720533898e-01,-1.817273656568708373e-01,5.289416059993548667e-04
-2.625330822266896735e+00,-2.577083105795986029e+01,-3.467077780746524951e+00,-3.270205999987423784e+00,-1.506435465946252528e+01,5.306533708175098063e+00,2.899189818698260979e+00,6.368103270768997071e+00,-1.347937857784003990e+00,1.025229671400130528e-02,-4.238605902420427007e+00,1.479419214844949204e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.471714092972456367e+00,-1.424019384881969108e+00,-5.394561510841347385e+00,-2.375612308510265169e+00,4.242891892180328028e+00,5.925182214066779807e+00,-3.366785902389859420e+00,2.075753288920050466e+01,1.967537940657739526e+01,-2.827089491476959093e+00,1.634885850681538955e+01,2.477935852442779563e+01
5.552609748432404402e-01,8.768163505625733434e-01,6.522592461730499780e-01,-1.479144821157873380e-01,9.059304520776418901e-01,7.852286962979901919e-01,-1.886631224862352074e-01,1.325927277020312545e+01,1.347333423202908165e+01,-3.023231428245228836e-01,8.203025056183793851e+00,1.197115079974834195e+01
